Tumor type	Proportion treatment related mutations	Total treatment related mutations	AGING	CAPECITABINE/5-FU	CARBOPLATIN	CISPLATIN	OXALIPLATIN
Colon-Rectum	0.260693100218545	3340	646.642709637985	3044.68099504994	NA	NA	294.669273344472
Colon-Rectum	0.0469748911331418	507	1232.12399403298	112.299085656856	NA	NA	394.764815826187
Colon-Rectum	0.0796786072982926	1666	2208.42253081542	1358.04947506579	NA	NA	308.514964329723
Colon-Rectum	0.038339255657378	410	1554.00045523757	269.891384291933	NA	NA	139.559719435113
Colon-Rectum	0.0304568527918782	396	831.970871129007	72.5814145599198	NA	NA	323.597036045862
Colon-Rectum	0.00759531008037756	103	1769.04486846975	53.2855383664072	NA	NA	50.3204889090546
Colon-Rectum	0.0920483739582681	1469	1337.81478438779	299.293805301722	NA	NA	1170.18733785408
Colon-Rectum	0.0125801677355698	153	1735.97679403342	106.343329067879	NA	NA	47.1569196186241
Colon-Rectum	0.0211741185023628	466	1890.25406047312	366.755576235286	NA	NA	99.5609296152552
Colon-Rectum	0.125944584382871	1850	1254.24504023827	682.505905436595	NA	NA	1167.14280849091
Colon-Rectum	0.00101758976595435	7	1356.72123568813	4.4e-323	NA	NA	6.67076321933586
Colon-Rectum	0.100393785970834	2320	2186.07366300932	2069.11205049335	NA	NA	250.612643512598
Colon-Rectum	0.00723844282238443	119	1257.78496163776	69.1878033212822	NA	NA	49.5383720608784
Colon-Rectum	0.153217400844808	2793	1391.71330994189	1962.51778139708	NA	NA	829.436428546397
Colon-Rectum	0.00617468379643462	124	1470.07960309223	113.396990868592	NA	NA	11.1989900067122
Colon-Rectum	0.0576911134571198	929	1238.39778329715	801.985713243401	NA	NA	126.183937249071
Colon-Rectum	0.0831633921909972	1672	1865.91722559151	1190.97242889097	NA	NA	480.786252100359
Colon-Rectum	0.0188575899843506	241	1613.78318139677	25.9888167938312	NA	NA	214.691477216718
Colon-Rectum	0.0712567816992002	1274	2029.37027494919	433.907128448103	NA	NA	840.144453848824
Colon-Rectum	0	0	1667.56551229021	NA	NA	NA	3.16e-322
Colon-Rectum	0.0409652693732351	1117	1180.30306842436	NA	NA	NA	1117.18909695562
Colon-Rectum	0.00897636498394137	109	1394.6820646111	NA	NA	NA	109.357597644881
Colon-Rectum	0.155727779123274	2572	1395.23722898135	2425.06568573238	NA	NA	146.502790306384
Colon-Rectum	0.136140350877193	3686	1456.36779088032	3347.891431244	NA	NA	337.931912753644
Colon-Rectum	0.0388681191182158	603	1749.78029529927	NA	NA	NA	602.904867019763
Colon-Rectum	0.0222162740899358	332	1499.15048121667	70.4381975786055	NA	NA	261.684751851699
Colon-Rectum	0.222814538676608	5977	1389.32106210646	5416.69808546292	NA	NA	559.330480692859
Colon-Rectum	0.00417478430281102	60	1326.40451269755	26.8163210965192	NA	NA	33.2837844913814
Colon-Rectum	0.153891859774213	2849	1814.10723211623	1049.53720544348	NA	NA	1799.35136898859
Colon-Rectum	0.0541228907991085	510	1118.62718861893	70.1577503745724	NA	NA	439.540805141794
Colon-Rectum	0.0181754935211757	209	1673.25346810322	68.4374504059283	NA	NA	141.61512474693
Colon-Rectum	0.381184652725915	16333	1539.1557203231	15814.7366205446	NA	NA	517.875717255198
Colon-Rectum	0.146534512264689	2055	1283.70397379692	109.565337503746	NA	NA	1945.04185720476
Colon-Rectum	0.0312379853902345	325	1897.34002200023	95.8786805725536	NA	NA	228.957081367527
Colon-Rectum	0.223301314996633	6300	942.989020322855	1078.21185287895	NA	NA	5221.36888568667
Colon-Rectum	0.00531722054380665	44	1275.37224106309	43.62790498936	NA	NA	6.62150839901113E-130
Colon-Rectum	0.0276381909547738	330	1448.40964364865	115.612251068612	NA	NA	214.377336478572
Colon-Rectum	0.137045813586098	2082	1602.45787662541	1657.86953764448	NA	NA	424.236894607824
Colon-Rectum	0.011734120292299	167	1522.48396809597	2.8842868293135E-113	NA	NA	166.947160048551
Colon-Rectum	0.149280506889576	3911	1484.02414833879	1172.11788631762	NA	NA	2738.40869179209
Colon-Rectum	0.141372141372141	1836	1335.91114031726	1324.86949113571	NA	NA	511.137470139122
Colon-Rectum	0.0184277261200338	109	1258.73511395236	56.5042778381373	NA	NA	52.6161104349476
Colon-Rectum	0.0807489383605714	1255	1605.50586318599	400.853354207314	NA	NA	854.06644359987
Colon-Rectum	0.0952120881121427	1046	1196.15628534168	79.9594923115394	NA	NA	966.770688759904
Colon-Rectum	0.188890239455452	7770	470.997990755558	6685.22914185533	NA	NA	1084.82910699052
Colon-Rectum	0.122901704134971	2892	1853.73225316889	2179.00594630521	NA	NA	713.06719907483
Colon-Rectum	0.139775216687304	2935	1532.0296784426	2299.09620944738	NA	NA	636.408306492779
Colon-Rectum	0.106275234380346	1553	2364.95499216813	837.918469505794	NA	NA	714.927699433705
Colon-Rectum	0.327332824815662	6437	1488.62108406344	6378.29580420514	NA	NA	59.0483912396929
Colon-Rectum	0.285970695970696	7807	1268.53803106537	4189.08873345793	NA	NA	3617.21924516893
Colon-Rectum	0.233669787145024	8936	1002.4799740456	6957.37263619384	NA	NA	1979.05335368955
Colon-Rectum	0.159360098446393	2072	1306.60952167527	331.820296318095	NA	NA	1739.98020166978
Colon-Rectum	0.048939135821589	948	1057.63525835915	404.197019059735	NA	NA	544.472488439219
Colon-Rectum	0.0800722456351596	1463	2235.74398418656	520.659405539267	NA	NA	942.311389299179
Colon-Rectum	0.0239716036176213	493	2300.15446273922	143.517295833922	NA	NA	349.101311766884
Colon-Rectum	0.113948919449902	1798	1955.01493901194	1245.71466351851	NA	NA	552.31327627489
Colon-Rectum	0.134237205325516	2198	1635.51290611153	228.192129729682	NA	NA	1969.92505197905
Colon-Rectum	0.22610530177949	4930	1722.92767344787	3753.64971167594	NA	NA	1176.03844746784
Colon-Rectum	0.123676454535531	3399	971.360493558819	3279.28266275145	NA	NA	120.334265373144
Colon-Rectum	0.0264427074671545	159	1212.03255359729	27.6417632067863	NA	NA	130.601170623038
Colon-Rectum	0.270213326310245	3078	1488.8776451633	2801.8076770387	NA	NA	275.942243291574
Colon-Rectum	0.0948932720886247	1756	1646.76438722775	595.200746027823	NA	NA	1161.28074380075
Colon-Rectum	0.158642462509866	2010	1446.69139749024	985.692380638375	NA	NA	1023.70863148305
Colon-Rectum	0.0727319787757215	2248	601.328356985198	750.655431436567	NA	NA	1497.52095254138
Colon-Rectum	0.0761027881814399	1463	965.66305818703	173.963708925742	NA	NA	1289.44458765649
Colon-Rectum	0.121551275377408	2802	1945.51682814272	543.563529309387	NA	NA	2258.68858061752
Colon-Rectum	0.280588254910461	8414	2320.36963967246	6810.92928428775	NA	NA	1602.87036990096
Colon-Rectum	0.208461438531157	4814	904.18329562423	2853.92077583541	NA	NA	1960.28553273219
Colon-Rectum	0.0395486240485442	743	1229.8900901114	80.5013010406107	NA	NA	662.398867733953
Colon-Rectum	0.198008111299348	3857	1816.92767241729	3252.34991258052	NA	NA	605.72994822705
Colon-Rectum	0.0371447902571042	549	2172.70474536034	120.056915949783	NA	NA	429.104194383585
Colon-Rectum	0.11963086437648	2476	1520.91644689987	1603.74711304621	NA	NA	872.069646080003
Colon-Rectum	0.0375679683638161	760	1398.65803463387	756.380127147515	NA	NA	4.166880971056
Colon-Rectum	0.326888037779348	8791	1424.92224261345	8722.93040370256	NA	NA	68.0529367651316
Colon-Rectum	0.204261968264231	7582	1413.37342534364	6694.07048927766	NA	NA	887.854806244892
Colon-Rectum	0.355691888207225	7827	1870.28023786234	6608.61696994341	NA	NA	1217.79975294145
Colon-Rectum	0.0156020722905998	521	2136.8182836471	1.79964658697202E-116	NA	NA	520.427238846656
Colon-Rectum	0.0261509724206131	238	1672.70927505586	136.759834966678	NA	NA	101.15943506932
Colon-Rectum	0.176190476190476	3478	1561.30341598659	2549.21622220276	NA	NA	928.829579413434
Colon-Rectum	0.0422117677386093	655	1310.57528210011	233.237015356996	NA	NA	421.642302740211
Colon-Rectum	0.173342167078239	2878	989.797680728349	2122.91649203225	NA	NA	755.58654480265
Colon-Rectum	0.303762115984886	5547	1516.10999304734	4380.27945192541	NA	NA	1167.59336618437
Colon-Rectum	0.110049767217852	1371	1491.50606867783	61.1235955174752	NA	NA	1310.35509770008
Colon-Rectum	0.0223414653607548	1120	988.466737175627	929.907879390125	NA	NA	190.166890264258
Colon-Rectum	0.0895853793928007	2098	1856.49289540553	541.334462647793	NA	NA	1556.44817248252
Colon-Rectum	0.0389748628510603	476	1308.1142573268	444.657262096803	NA	NA	31.4990247293294
Colon-Rectum	0.0931246506428172	1666	1486.19741026328	859.256961412962	NA	NA	807.806512295804
Colon-Rectum	0.11932091552684	1736	1530.05572649357	369.30330940625	NA	NA	1367.20011131133
Colon-Rectum	0.0582475937603718	702	1328.6779634481	297.250665829314	NA	NA	404.351964484721
Colon-Rectum	0.433151759758403	15347	1925.33464829429	15266.640065992	NA	NA	79.7935509165267
Colon-Rectum	0.0113473382266093	269	1726.08518414182	97.4073187148838	NA	NA	172.596214710718
Colon-Rectum	0.139067976288347	3214	2982.44234868981	2301.12679122971	NA	NA	913.298896744692
Colon-Rectum	0.205064314095225	6090	1216.73580224117	2799.59650484561	NA	NA	3289.97740650977
Colon-Rectum	0.0347330627536684	445	1711.2520683771	289.787621111461	NA	NA	155.401645355134
Colon-Rectum	0.0521051564506319	771	1619.95830245563	166.690266871275	NA	NA	603.887907976552
Colon-Rectum	0.16122139121633	2867	1588.89448649079	892.342462730588	NA	NA	1974.37501413398
Colon-Rectum	0.160801999253153	5598	1485.79049431524	2790.66885997999	NA	NA	2806.56907853262
Colon-Rectum	0.198949923784791	3524	1538.94880904511	1701.07708750361	NA	NA	1823.27032224991
Colon-Rectum	0.162697210826289	5909	1456.34485125915	2972.37018990711	NA	NA	2937.31172173704
Colon-Rectum	0.0711627906976744	765	1068.39314768115	257.844498751885	NA	NA	507.0775372469
Colon-Rectum	0.0429090909090909	649	1105.03413677078	602.941696052353	NA	NA	46.1828608075643
Colon-Rectum	0.0274383214203366	238	1496.74558496926	8.8024430286769	NA	NA	228.607008670024
Colon-Rectum	0.0990303189855646	2257	1543.89877993065	867.090352661949	NA	NA	1389.54932915478
Colon-Rectum	0.108321024126046	2420	1042.46189088741	1004.14246681773	NA	NA	1416.93220186528
Colon-Rectum	0.331222906684919	11614	1386.77756327103	8201.677879362	NA	NA	3412.07803142201
Colon-Rectum	0.312470138557095	9810	1825.95196518166	7094.99116217873	NA	NA	2714.88218261405
Colon-Rectum	0.313090168487317	10146	2339.6319155989	8674.52927670949	NA	NA	1471.03040655499
Colon-Rectum	0.196383442265795	4507	924.170142978164	2640.99498059266	NA	NA	1866.47524404976
Esophagus	0.113509977101734	3817	760.203104174366	2895.03421579268	NA	NA	922.3331238347
Esophagus	0.0437625979843225	977	435.839361439757	920.404353311788	NA	NA	57.2487051990142
Esophagus	0.0618860963799862	1342	553.813734155514	1254.02966019427	NA	NA	87.5804439005638
Esophagus	0.295741072964538	12034	179.501124941704	11573.7504667876	NA	NA	459.750792701613
Esophagus	0.0720544763513514	1365	275.26311603348	890.721954606014	NA	NA	473.86450356199
Esophagus	0.000945328501654325	6	1172.12013813956	6.14407462748092	NA	NA	1e-323
Esophagus	0.0320892320892321	748	496.136709766693	425.513249826053	NA	NA	321.992840985706
Esophagus	0.0335641712581509	664	452.076161318956	533.279586087861	NA	NA	130.836760170312
Esophagus	0.179743008314437	2378	337.8565898271	2076.7900631946	NA	NA	300.86943750182
Esophagus	0.073207171314741	441	331.721381044156	297.002793628885	NA	NA	144.150563317167
Esophagus	0.0333172790888744	1176	1227.03527334034	998.787977177584	NA	NA	176.536005257055
Esophagus	0.0169226763863577	260	502.590484069057	NA	NA	NA	260.317252780943
Esophagus	0.0858918467674612	926	1144.77768439515	792.179156099069	NA	NA	133.880931380642
Esophagus	0.0435703652811176	1522	961.471055223359	1431.64422639126	NA	NA	90.1076051251888
Esophagus	0.0499431059219314	2019	1163.6737788519	1846.18780683423	NA	NA	173.270052561985
Esophagus	0.0168175937904269	104	416.031274558483	84.9067592676684	NA	NA	19.1333408214777
Esophagus	0.0562508564381309	2463	355.104392173384	2294.00679314117	NA	NA	168.502037802829
Esophagus	0.00300677177294951	115	777.682786201613	2e-323	NA	NA	114.743293281531
Esophagus	0.0299947377653043	1026	1247.35031700439	965.102657677155	NA	NA	61.3622821542769
Esophagus	0.0357998037291462	912	629.119206063193	797.353231535856	NA	NA	114.859468945803
Esophagus	0.0941328852481972	2689	516.522124699195	2258.8662104274	NA	NA	429.551317728624
Esophagus	0.112849282554752	3138	552.363477882703	2346.59948261622	NA	NA	791.069562595941
Esophagus	0.0562295008311992	2503	348.88810626446	2306.19589457119	NA	NA	196.525397715129
Esophagus	0.0982442953020134	9149	0	9149.14093088041	NA	NA	0
Esophagus	0.0568693480646259	3006	0	3005.80386829852	NA	NA	0
Esophagus	0.186089170874876	8623	0	8622.98858177074	NA	NA	0
Colon-Rectum	0.00255532299689094	503	4911.97971494588	399.379468756262	NA	NA	104.005303620392
Colon-Rectum	0.321577246659486	22093	723.65929405821	19207.4236481166	NA	NA	2886.40593379773
Colon-Rectum	0.000170908948583804	131	40218.0841675378	2.5849508013027E-118	NA	NA	131.33969338497
Colon-Rectum	0.00392785140524177	1243	23729.5338925736	1027.64718420337	NA	NA	214.886978984183
Colon-Rectum	0.28166553977913	14997	883.432889495832	13830.6137840797	NA	NA	1165.97735971062
Colon-Rectum	0.467512425845759	23327	1663.05936255639	22806.8830996976	NA	NA	519.56027209982
Colon-Rectum	0.00327025896963712	1838	6028.48486887807	1838.09039857617	NA	NA	2.5e-323
Colon-Rectum	0.000430626130393592	60	7540.58712018732	1.324222660221E-111	NA	NA	60.1830985640712
Breast	0.00278551532033426	16	260.078623024972	16.3696092605437	NA	NA	NA
Breast	0.203493449781659	1398	190.36422072109	1397.97713704514	NA	NA	NA
Breast	0.00752399896220704	87	234.726879398747	86.5297910148078	NA	NA	NA
Breast	0.004	22	264.233179075913	22.0686489398641	NA	NA	NA
Breast	0.00223885818232701	32	585.849608498249	32.2646590158164	NA	NA	NA
Breast	0	0	451.328304999109	5e-324	NA	NA	NA
Breast	0.0169879518072289	141	650.157997102832	140.502988982554	NA	NA	NA
Breast	0.00684931506849314	62	266.726082516156	62.3513287369011	NA	NA	NA
Breast	0.00338253382533825	11	238.191790451907	10.8109078876014	NA	NA	NA
Breast	0.0441047181791541	903	332.876380487234	903.029826772314	NA	NA	NA
Breast	0.0852038479157124	558	563.968397166139	558.449122210811	NA	NA	NA
Breast	0	0	276.318855642863	4e-323	NA	NA	NA
Breast	0.044145469833929	420	671.615737062926	420.396942743674	NA	NA	NA
Breast	0.0447826086956522	103	226.598514242064	102.762113799326	NA	NA	NA
Breast	0	0	129.635849851137	1.5e-323	NA	NA	NA
Breast	0	0	420.442003115824	5e-323	NA	NA	NA
Breast	0.00155222115455688	42	633.886700662121	41.7912527516057	NA	NA	NA
Breast	0	0	234.620361084112	2.5e-323	NA	NA	NA
Breast	0.0457964601769912	414	234.150114630422	413.756018436045	NA	NA	NA
Breast	0.00400320256204964	15	368.624073157904	14.7100530881888	NA	NA	NA
Breast	0.0747606976656199	1976	524.803312480838	1975.63280350233	NA	NA	NA
Breast	0	0	190.945742114092	1.34201093210389E-089	NA	NA	NA
Breast	0.00247518563892292	99	200.798653542287	98.6022717854777	NA	NA	NA
Breast	0.00240834894300241	9	716.970579654287	9.37863778903948	NA	NA	NA
Breast	0.00242424242424242	10	807.472558669599	9.56293458276181	NA	NA	NA
Breast	0.00878844946641558	70	185.971129322872	70.3593698799806	NA	NA	NA
Breast	0.00053085600530856	8	186.932724036229	8.20899718304939	NA	NA	NA
Breast	0.00597742734673011	152	345.448409540884	151.953118863214	NA	NA	NA
Breast	0.00018754688672168	1	621.952695791655	0.997545592717366	NA	NA	NA
Breast	0	0	220.335400242914	1.33358366919805E-210	NA	NA	NA
Breast	0.00218794442621157	20	254.965442260212	19.9809558924042	NA	NA	NA
Breast	0.00540734881714244	376	1135.40715059629	375.547502275859	NA	NA	NA
Breast	0	0	948.15548836509	5e-323	NA	NA	NA
Breast	0.00292480422681385	31	976.823723332169	30.816579755842	NA	NA	NA
Breast	0	0	461.807827088054	4.77042342051374E-064	NA	NA	NA
Breast	0.0130154815728182	95	288.609095006031	94.9568292951194	NA	NA	NA
Breast	0.000491026490879183	20	245.910959660462	19.9167281367735	NA	NA	NA
Breast	0.00265810167238897	24	513.370093904136	23.5185157537837	NA	NA	NA
Breast	0.00190313064991912	20	216.372989599442	19.657802058377	NA	NA	NA
Breast	0.00355526826115061	11	487.893635358858	11.3880100691312	NA	NA	NA
Breast	0	0	694.839402044536	6.4e-323	NA	NA	NA
Breast	0	0	198.002605547198	0.00000000522598955364677	NA	NA	NA
Breast	0.00128644939965695	3	306.832208061759	2.704509003117	NA	NA	NA
Breast	0.0109062581147754	42	161.650237318765	42.2180292398965	NA	NA	NA
Breast	0	0	288.944810641932	1.18027284200408E-157	NA	NA	NA
Breast	0	0	292.13808789251	1.48062635232168E-247	NA	NA	NA
Breast	0.00273410799726589	8	392.217632101287	8.03270651028981	NA	NA	NA
Breast	0.00250723240115718	13	579.799410232955	13.0434458643355	NA	NA	NA
Breast	0	0	334.27783867203	7.4e-323	NA	NA	NA
Breast	0.00291686922702965	24	475.273699087608	24.2659725779335	NA	NA	NA
Breast	0.000587889476778366	1	285.730553307899	1.14696373800227	NA	NA	NA
Breast	0.00137994480220791	3	331.360562256005	3.48618446389737	NA	NA	NA
Breast	0.055851588711269	283	450.311027289077	282.975814983753	NA	NA	NA
Breast	0.000329380764163373	1	233.259057679339	1.12862012764606	NA	NA	NA
Breast	0	0	230.29405891209	3e-323	NA	NA	NA
Breast	0.202991452991453	950	250.060594255891	950.372181710753	NA	NA	NA
Breast	0.00368300736601473	29	1135.21467363081	29.3980354145987	NA	NA	NA
Breast	0.00246761258482418	16	516.951104984179	16.0422825973806	NA	NA	NA
Breast	0.0019047619047619	5	266.020004828353	5.34428938200657	NA	NA	NA
Breast	0.00193029490616622	18	294.656085379863	17.5666216354034	NA	NA	NA
Breast	0	0	393.507952642007	5.4e-323	NA	NA	NA
Breast	0.00140721196130167	8	666.910176239117	7.75856388209212	NA	NA	NA
Breast	0.00419674332717811	25	424.618463799287	24.5165848508767	NA	NA	NA
Breast	0.0036101083032491	11	318.723155875871	10.5713293689745	NA	NA	NA
Breast	0.000780518264127381	5	353.200050807477	5.07956600586455	NA	NA	NA
Breast	0.040843621399177	397	402.689554449511	397.211117510423	NA	NA	NA
Breast	0.0085417937766931	42	822.299213601695	42.1411133448489	NA	NA	NA
Breast	0.00228310502283105	7	248.501903330074	6.90499004846066	NA	NA	NA
Breast	0	0	479.282065793582	0.000471799457363325	NA	NA	NA
Breast	0.00747790618626784	66	314.569971504724	65.848467502378	NA	NA	NA
Breast	0.00485222761358624	11	338.666555056097	11.0765591802509	NA	NA	NA
Breast	0	0	252.611110434475	0.0000957402398907422	NA	NA	NA
Breast	0	0	487.786417825623	1.373084734826588e-308	NA	NA	NA
Breast	0.041588785046729	178	547.596741201967	177.507171508514	NA	NA	NA
Breast	0.228552278820375	2046	316.602743652032	2046.22504614686	NA	NA	NA
Breast	0.00168776371308017	8	571.681982283123	7.71166357988188	NA	NA	NA
Breast	0.0780546382467727	780	329.357207743901	779.91961550488	NA	NA	NA
Breast	0.0114276516980525	71	462.829112513805	71.2503618364396	NA	NA	NA
Breast	0.000270453008789723	2	472.961863149415	1.88913546051089	NA	NA	NA
Breast	0	0	662.606273025167	5e-324	NA	NA	NA
Breast	0	0	422.800211763505	3e-323	NA	NA	NA
Breast	0.0203876164107727	162	891.535009711935	162.112702262243	NA	NA	NA
Breast	0.056936513268391	678	208.566870698791	678.495241527093	NA	NA	NA
Breast	0.0026300958106331	14	424.759316050054	14.4930496338914	NA	NA	NA
Breast	0.00255936300298592	18	224.658881785537	18.2186836115008	NA	NA	NA
Breast	0	0	226.244810717312	1e-323	NA	NA	NA
Breast	0	0	353.429228292599	2.76482744476627E-191	NA	NA	NA
Breast	0.00492206726825267	24	239.617284549618	24.1904850867537	NA	NA	NA
Breast	0.0033167495854063	26	759.613601664107	26.3451112202115	NA	NA	NA
Breast	0.00897226753670473	66	436.038180122705	66.3329001918223	NA	NA	NA
Breast	0.00842519132205294	120	322.328453189671	119.502812861353	NA	NA	NA
Breast	0.374258539578646	7319	312.56354149941	7318.81477651448	NA	NA	NA
Breast	0.14500366479355	1187	788.209915858168	1187.497629222	NA	NA	NA
Breast	0	0	298.995872108346	1.5e-323	NA	NA	NA
Breast	0.0446498400284394	628	348.063689595697	627.598393368542	NA	NA	NA
Breast	0.124251923624964	436	175.303970116311	436.223467162603	NA	NA	NA
Breast	0.0247076264206885	150	269.467623075479	149.537663407177	NA	NA	NA
Breast	0.00430083187142776	76	596.050809907318	75.5640271992541	NA	NA	NA
Breast	0.01761593092884	253	355.644170559812	253.097782496376	NA	NA	NA
Breast	0.00143426294820717	9	134.400692901905	9.16083413738148	NA	NA	NA
Breast	0.000207900207900208	1	340.157641523167	1.045857735135	NA	NA	NA
Breast	0.00786593707250342	23	398.323814238842	23.4098718976407	NA	NA	NA
Breast	0.127237437998706	590	279.684045783166	590.34975491297	NA	NA	NA
Breast	0.0195493274512348	452	270.309153367397	452.047540581875	NA	NA	NA
Breast	0.155643145548933	1619	304.894007574654	1619.24347431029	NA	NA	NA
Breast	0.149697088137581	1532	318.856988955981	1532.20671812368	NA	NA	NA
Breast	0.000216185054406572	3	341.894534029111	3.49606461617687	NA	NA	NA
Breast	0.0855343809205394	1535	180.61935622831	1535.4764923414	NA	NA	NA
Breast	0.00530328140536957	16	327.694694726275	16.2562637060802	NA	NA	NA
Breast	0.0106805004577357	70	486.043096101747	69.5258048024656	NA	NA	NA
Breast	0.000137883488452258	4	282.390119789435	3.79027062642196	NA	NA	NA
Breast	0.00891435848455906	28	364.032035634174	28.4363313445085	NA	NA	NA
Breast	0	0	300.371493018398	2.5e-323	NA	NA	NA
Breast	0.00559808065806009	98	519.729357996236	97.7878843948047	NA	NA	NA
Breast	0.00401753104455807	11	347.271395779129	11.4110404549606	NA	NA	NA
Breast	0	0	469.821215945595	4e-323	NA	NA	NA
Breast	0.00580383052814858	40	599.256549421014	40.3562200627111	NA	NA	NA
Breast	0.0157572220601109	54	353.316787298514	54.0947781466496	NA	NA	NA
Breast	0	0	411.326178264642	4.36208693855527E-154	NA	NA	NA
Breast	0.158243213418671	717	306.225247531129	717.462784470695	NA	NA	NA
Breast	0	0	395.074132414692	1.35185503776422E-066	NA	NA	NA
Breast	0	0	377.474936047734	1e-323	NA	NA	NA
Breast	0	0	335.175132094756	2.53539643370882E-145	NA	NA	NA
Breast	0.00630182421227198	19	260.555027797124	18.7464228528866	NA	NA	NA
Breast	0.00229568411386593	5	274.964153404458	5.45665955576665	NA	NA	NA
Breast	0.00574712643678161	18	475.02821128304	18.2571059009578	NA	NA	NA
Breast	0.0139721419638622	324	1070.93953596812	324.434614839657	NA	NA	NA
Breast	0.00704155509273034	71	381.673146848599	70.7584941374731	NA	NA	NA
Breast	0.00244236029699101	25	200.427866995475	24.8046706691412	NA	NA	NA
Breast	0.160214586051907	1105	556.615669908121	1105.10666782649	NA	NA	NA
Breast	0.00544091301174441	164	883.328223054138	163.646930841841	NA	NA	NA
Breast	0.00240403878515907	30	814.499576614681	29.8210254819647	NA	NA	NA
Breast	0.14538419016031	1841	631.340244592825	1841.40136677246	NA	NA	NA
Breast	0	0	536.741702128898	2.5e-323	NA	NA	NA
Breast	0.00439667806546165	18	420.823606344509	18.2292814503927	NA	NA	NA
Breast	0.0556442417331813	244	560.20934840554	244.450055253541	NA	NA	NA
Breast	0.00434782608695652	10	190.233130962541	9.51162338812058	NA	NA	NA
Breast	0.139184480647895	1478	391.393275123797	1478.12512345903	NA	NA	NA
Breast	0.100015825288812	632	222.713329007591	632.44617210659	NA	NA	NA
Breast	0.161308437456128	2298	196.294208054277	2297.50764735711	NA	NA	NA
Breast	0.00731182795698925	17	178.856847093665	17.4246881516191	NA	NA	NA
Breast	0.00190486269114768	36	602.319875179241	35.6376636549926	NA	NA	NA
Breast	0	0	500.941940264765	6.4e-323	NA	NA	NA
Breast	0.00714115686741252	30	816.739234901158	29.9048797171673	NA	NA	NA
Breast	0.000278914094458907	3	245.230956587198	2.71855460938949	NA	NA	NA
Breast	0.00115673799884326	12	159.235180946431	11.7226153683618	NA	NA	NA
Breast	0.0138512809831285	133	205.404346104502	132.92373001222	NA	NA	NA
Breast	0.00588730025231287	21	410.790471788616	21.3092384955346	NA	NA	NA
Breast	0.00224610941761592	14	535.158738419029	13.6116495902996	NA	NA	NA
Breast	0.00384784520668425	35	590.253249687925	34.8252269848948	NA	NA	NA
Breast	0.000214132762312634	1	308.068908392538	1.12528798982566	NA	NA	NA
Breast	0.00208224882873503	4	278.36449733341	3.95194924510202	NA	NA	NA
Breast	0.00449943757030371	48	405.208026296701	47.7146281390553	NA	NA	NA
Breast	0	0	327.006484510344	1.31983814140703E-181	NA	NA	NA
Breast	0.0171357015751664	260	357.603906500461	260.465732251468	NA	NA	NA
Breast	0	0	301.867717091979	1e-323	NA	NA	NA
Breast	0.0029126213592233	24	215.264342235291	24.1380894497074	NA	NA	NA
Breast	0.148015798382547	1574	511.439438942712	1573.90977744713	NA	NA	NA
Breast	0.000575043128234618	3	692.727768868344	2.62181736801902	NA	NA	NA
Breast	0.00173224449393715	7	379.699844502497	7.0014995385274	NA	NA	NA
Breast	0.0148214285714286	249	223.669419402176	249.076833524103	NA	NA	NA
Breast	0.00572701240852688	18	507.51877024575	18.3317942007469	NA	NA	NA
Breast	0.0053009042719052	17	197.623058673762	16.9375296564593	NA	NA	NA
Breast	0.000172136791370209	6	258.905706244476	6.08855307061624	NA	NA	NA
Breast	0	0	389.154440983836	5.98651001426354E-022	NA	NA	NA
Breast	0	0	214.053080280616	1.02888519594976E-108	NA	NA	NA
Breast	0.00137362637362637	8	311.48446025247	8.32713925658828	NA	NA	NA
Breast	0.000204820099679115	6	279.749554298597	5.76603533945638	NA	NA	NA
Breast	0	0	506.8202833866	1.23381875957073E-033	NA	NA	NA
Breast	0	0	339.834939936907	5e-323	NA	NA	NA
Breast	0.000832639467110741	2	237.715342303863	1.87760996421071	NA	NA	NA
Breast	0.00395256916996047	19	319.12618335252	18.8567376037246	NA	NA	NA
Breast	0.00398531725222863	38	331.550549057239	37.6589343971621	NA	NA	NA
Breast	0.0036060401171963	16	511.265972961937	16.4979558615164	NA	NA	NA
Breast	0	0	490.355405917193	1.5e-323	NA	NA	NA
Breast	0.00134273246055723	4	204.263230373876	3.98999799953461	NA	NA	NA
Breast	0.0221664575491426	53	305.732646371642	53.0997834212023	NA	NA	NA
Breast	0	0	469.329938613698	1.8120772e-316	NA	NA	NA
Breast	0.00346140533056421	20	1023.21414454788	19.5807441461703	NA	NA	NA
Breast	0.0825898239691343	685	314.512908628679	685.166159327362	NA	NA	NA
Breast	0	0	347.809621558629	3.26420369128568E-167	NA	NA	NA
Breast	0.00258648561267378	8	372.284847793341	8.1072085468033	NA	NA	NA
Breast	0.00118086990749852	6	328.095725708704	6.06448039134421	NA	NA	NA
Breast	0	0	391.668162737788	0.000189985224329721	NA	NA	NA
Breast	0.00156433320297223	4	268.734072426081	4.14552114217783	NA	NA	NA
Breast	0	0	294.023764974409	7e-323	NA	NA	NA
Breast	0.00796886582653818	86	259.240493846722	86.4916430720622	NA	NA	NA
Breast	0.0818012999071495	881	785.565181278851	880.919618800581	NA	NA	NA
Breast	0.00459851432614078	13	248.284581846238	13.2802321576469	NA	NA	NA
Breast	0	0	312.761064185139	2.79110407025692E-032	NA	NA	NA
Breast	0.00939920294759004	125	527.295060680001	125.440759646353	NA	NA	NA
